,strategy_returns,benchmark_returns
2023-02-07,0.006396262458216118,0.02130838950702026
2023-02-08,0.007679978271218413,-0.016389969321760216
2023-02-09,0.010681926842617345,-0.012974501939537012
2023-02-10,0.022677672101735297,0.0014500520368322944
2023-02-13,-0.01489092817275825,0.013185222192328474
2023-02-14,-0.0014850237022782653,0.002446187231390571
2023-02-15,-0.0038155073010050222,0.0019924864348281426
2023-02-16,0.009757708347946287,-0.015841186926662826
2023-02-17,-0.013414256369067401,-0.009909593095765279
2023-02-21,0.004808417046300695,-0.023121262313716428
2023-02-22,-0.00605131629332159,-0.0015601750469949605
2023-02-23,0.0033422206085048645,0.017013459933223823
2023-02-24,0.009214247321820385,-0.009985374242793008
2023-02-27,0.0007316402433721891,0.003094549990649944
2023-02-28,-0.013810830417284703,-0.003417975522578267
2023-03-01,0.01185702732368124,-0.007864595438435576
2023-03-02,0.00044486497962825666,0.007798182040551151
2023-03-03,-0.016016868599313228,0.022905410468912906
2023-03-06,0.007551742746547158,0.0022112597306886694
2023-03-07,-0.006991571409392328,-0.015473258867793873
2023-03-08,-0.006848179734965404,0.0034190574018372797
2023-03-09,0.003142347121697503,-0.019076059424302988
2023-03-10,0.002717836744120211,-0.01184122634606058
2023-03-13,-0.010999366800144905,0.00016270300652612701
2023-03-14,-0.020590387568142854,0.0234460828765419
2023-03-15,-0.03154480602807927,-0.006479209713268513
2023-03-16,-0.01971131293111003,0.02244912522966037
2023-03-17,0.007989270256774789,-0.010698024660945262
2023-03-20,0.010532693259972525,0.0067796332749719785
2023-03-21,0.005932678548251247,0.020986530897210216
2023-03-22,-0.0031543892481508407,-0.013598449387605275
2023-03-23,-0.010921508930506002,0.005894133895781889
2023-03-24,0.00213347075878359,0.00026546484169127454
2023-03-27,0.012104816353229353,0.0004182916337826803
2023-03-28,0.010739124687980661,-0.003292211575685877
2023-03-29,-0.0071146809441263725,0.012484268846198363
2023-03-30,-0.0038015055721792312,0.007425582159534705
2023-03-31,-0.006519897617935366,0.015175299614926937
2023-04-03,0.025950970895156966,0.013821247456291541
2023-04-04,-0.00942355957754279,-0.0039033823995608674
2023-04-05,0.014781206912737016,-0.004643310244101685
2023-04-06,-0.012255330778407236,0.00705872398070867
2023-04-10,0.0010078200079879085,-0.00023534814277460328
2023-04-11,0.009552758048434584,-0.0030392433031968535
2023-04-12,0.004754866401112001,-0.004464878375190449
2023-04-13,-0.016971782003794622,0.01679105290111939
2023-04-14,0.01792009083359747,0.006916680566541988
2023-04-17,0.0014816897784765692,-0.0019712826492504407
2023-04-18,0.009867963124457618,0.0024819365528162642
2023-04-19,-0.0034841488834582712,-0.0012007208586468088
2023-04-20,0.0015023958863127906,-0.004330213597621896
2023-04-21,-0.00705430011566352,0.0019447850553071522
2023-04-24,0.00692791873337012,0.0033115673253428235
2023-04-25,0.005735006144497651,-0.017958879886018853
2023-04-26,-0.014829018954357287,0.002604550902455797
2023-04-27,-0.03998686445751298,0.03127947116764018
2023-04-28,0.013505648872473824,0.005211065787121337
2023-05-01,0.0026853823983642444,-0.0011574283669673335
2023-05-02,-0.013820347963963447,-0.01545779204441558
2023-05-03,-0.007957058015535451,-0.009966694015203078
2023-05-04,-0.004939501061665019,-0.010039828503709047
2023-05-05,0.00790955854289202,0.020137948741037148
2023-05-08,0.0006640234717104621,0.0021515549387723376
2023-05-09,-0.0031084145859610335,-0.0032760314093648324
2023-05-10,-0.011138760319152757,0.006171759528248721
2023-05-11,-0.012734090067785808,0.0013725224488049064
2023-05-12,0.0027712764414324076,-0.002985381165949097
2023-05-15,-0.004947597239812307,0.004039411989148765
2023-05-16,-0.012653859768117837,-0.0027381777729787817
2023-05-17,0.0048240202900479145,0.01950548083806969
2023-05-18,-0.0060691615920390185,0.01222665003832609
2023-05-19,0.005830426514096737,-0.004171826406671492
2023-05-22,-0.0051616206192713066,-0.0016350372037006085
2023-05-23,0.0024318778117788653,-0.0029545031257129464
2023-05-24,-0.005820947424817147,-0.0010821983143896226
2023-05-25,-0.0036187321997870614,0.022308544345887305
2023-05-26,-0.019651507696748255,0.017128278469544494
2023-05-30,-0.004949657258019269,0.0019113472648939571
2023-05-31,-0.007528039234480477,-0.011765604634005814
2023-06-01,-0.005659912171000647,0.014814734568074833
2023-06-02,0.00804267820233151,0.012847291603082392
2023-06-05,-0.004560914674349659,-0.002694593520877725
2023-06-06,0.0001263605920532318,0.001136565287427893
2023-06-07,0.025584749800116907,-0.0069590051160060284
2023-06-08,-0.007869431956684908,0.006832701860346707
2023-06-09,-5.080678819494033e-05,-0.00020891382369478406
2023-06-12,-0.014391550799356584,0.00923291489990627
2023-06-13,0.0014286592879894089,0.00546565746724396
2023-06-14,-0.005336154200585308,-0.003068250634620647
2023-06-15,-0.004557534949437059,0.011480215923194639
2023-06-16,0.0024251661713066974,-0.007303204185941871
2023-06-20,-0.010545354772864418,-0.0017676807428625985
2023-06-21,0.006683952074344857,-0.005027590467824315
2023-06-22,-0.0197155454398924,0.005043054399153156
2023-06-23,-0.00528903409704351,-0.0064155610925673194
2023-06-26,0.017976192321766088,-0.007408639330208282
2023-06-27,-0.010693848869530564,0.0115285739963261
2023-06-28,0.002740725099364405,-0.0021609167780270075
2023-06-29,0.017317771208298582,0.004629087046179157
2023-06-30,-0.004855931438218164,0.013493370287977424
2023-07-03,0.003605477078052449,-0.0001169888938125548
2023-07-05,-0.010550545889498886,-0.0009015988450264042
2023-07-06,-0.005907449882175758,-0.012812218908675463
2023-07-07,-0.001461437881148663,0.0003766154851074695
2023-07-10,0.0007455106412811718,-0.0007358850193174837
2023-07-11,-0.0015779063951801842,0.009036637109726778
2023-07-12,0.0030544539828482042,0.012610999883234183
2023-07-13,0.0028476348696782616,0.009737496886820287
2023-07-14,-0.01358858513117489,0.0008505010497355988
2023-07-17,0.008978410603115272,0.005760091050525727
2023-07-18,0.005228897788737696,0.009825779224320227
2023-07-19,-0.007369489861212164,0.003865389676254392
2023-07-20,0.006413947583267687,-0.008412793628393958
2023-07-21,-0.006648618400841411,-0.0031848405160927926
2023-07-24,0.004319999337237118,0.008577038091470155
2023-07-25,0.005702448817333228,0.004560551398295476
2023-07-26,-0.004170090116698777,0.0029161228732355695
2023-07-27,0.00296297103898685,-0.00031016543325051993
2023-07-28,-0.00733630960458681,0.01170186561831905
2023-07-31,0.0026370122238630056,0.006227667586608134
2023-08-01,0.0024140554979998063,-0.003410773399449516
2023-08-02,-0.005854938222138895,-0.01960157352441867
2023-08-03,0.003342014727495124,0.0026104903497888576
2023-08-04,-0.01645443841005409,0.001277108084856186
2023-08-07,-0.0032333902378336443,0.009006833239944325
2023-08-08,0.0021318572508548517,-0.007446544595239496
2023-08-09,-0.004134956904861736,-0.011428847067312906
2023-08-10,-0.0018914711400798978,0.0011258544036653606
2023-08-11,-0.006186512222667445,-1.1956937677295073e-05
2023-08-14,0.014908953538629727,0.010811029219042284
2023-08-15,-0.0018515469985489474,-0.013191782567554091
2023-08-16,-0.0027383047160377816,-0.009002122636207172
2023-08-17,0.010360506346372866,-0.006174688510965716
2023-08-18,0.004872110424630954,-0.00037450142329508346
2023-08-21,0.01794456312399048,0.00988344127652017
2023-08-22,-0.00784308231338271,-0.006476214109002861
2023-08-23,0.002124360513660578,0.011270199355234831
2023-08-24,0.007854735681374708,-0.01302613843607788
2023-08-25,-0.004504777091118517,0.0027157942275609546
2023-08-28,0.004403454036700588,0.008672331619295398
2023-08-29,0.00590677679830004,0.015965664779345884
2023-08-30,0.0020480487535315395,0.0035288298697085663
2023-08-31,-0.00403123207255221,-0.0009507266772059061
2023-09-01,-0.001349961092794033,0.003641712082111855
2023-09-05,0.005739551531288384,0.0007551891350512097
2023-09-06,-0.0006431965062871081,-0.00906257615937453
2023-09-07,-0.012033325731682976,-0.0016497988436228554
2023-09-08,-0.0008849158373112342,0.0030738781522147707
2023-09-11,-0.013846073261146424,0.003767960305354793
2023-09-12,0.010446070344205971,-0.0009289439938954628
2023-09-13,-0.004909107902147436,0.00505598747750415
2023-09-14,0.0023410466546517905,0.01177340337032784
2023-09-15,0.0006629105953236125,-0.015398396746090096
2023-09-18,0.006339983397732257,0.0023234651491669533
2023-09-19,0.003090375187679739,-0.0035462508146462957
2023-09-20,-0.002109864342996176,-0.013141754901698388
2023-09-21,0.003555665335837177,-0.014044907461149003
2023-09-22,0.005251863832183068,0.0014809352977916412
2023-09-25,0.0016985737248995103,0.008107116134013234
2023-09-26,0.011842301432492819,-0.01379172724543054
2023-09-27,0.012056790405870266,0.005324106022391417
2023-09-28,0.0007541325343230765,0.007108399606613895
2023-09-29,-0.0027429418356245405,-0.0050599689034572515
2023-10-02,0.0005535374400532922,0.0074066069956195135
2023-10-03,0.009102529899342376,-0.017441324029743476
2023-10-04,-0.011290820018816539,0.003978383928726949
2023-10-05,-0.0008496203202484052,0.0010729460839001375
2023-10-06,-0.0018327563425229454,0.012352917565091446
2023-10-09,-0.002839055700345011,0.00800418362267368
2023-10-10,0.007894300938769944,0.0031816405427650594
2023-10-11,6.847577077956357e-05,0.0018488618749985808
2023-10-12,-0.0013388879198660553,-0.003366132792079405
2023-10-13,-0.012538240021271047,-0.0022420926744801486
2023-10-16,0.005587752380228017,0.010249405473984194
2023-10-17,-0.013340469180133124,-0.004267127261616553
2023-10-18,-0.011302898866845101,-0.012161121522698631
2023-10-19,-0.00110516278746281,-0.0037702363213846144
2023-10-20,0.0015114851308426769,-0.012790798054793792
2023-10-23,0.009353542225284145,-5.8305662766794386e-05
2023-10-24,-0.003416087240420279,0.0014176279130643787
2023-10-25,0.008405265571784643,-0.019469933075627287
2023-10-26,-0.003802060285360176,-0.01688408619281198
2023-10-27,0.0016694247391703665,-0.0036689523021550077
2023-10-30,0.0013938902507231177,0.018576450488673995
2023-10-31,-0.0013270831573145847,0.002624427078998894
2023-11-01,0.008248561993195902,0.01333518464418774
2023-11-02,0.009679535193524602,0.017454665923734198
2023-11-03,0.008812151684530617,0.008328287839551344
2023-11-06,-0.00016795495639260194,0.0031982629560596554
2023-11-07,-0.002145432424474125,0.0034735853815029694
2023-11-08,0.0031933851605953356,0.0012056638389724428
2023-11-09,-0.0028059734468994235,-0.005178139935204357
2023-11-10,0.0050695980529438245,0.016978633722817105
2023-11-13,-0.0012292515932955106,-0.0009892529329722695
2023-11-14,0.016907109809900123,0.018062350603051336
2023-11-15,-0.0010347023322588023,-0.001576734833065363
2023-11-16,-0.003336857329063664,0.0029966246706514357
2023-11-17,0.004350124251026932,0.0035546905322701807
2023-11-20,0.0052006698437527255,0.0066851915530607335
2023-11-21,-0.008037010892519014,-0.005223620615102491
2023-11-22,-0.007692747980291931,0.0055943802616098826
2023-11-24,-0.0018973297550533563,-0.0022123732446137543
2023-11-27,0.00473147291529169,-0.0012998733746599027
2023-11-28,-0.00027643581149397467,0.002567510322689167
2023-11-29,0.00807688030997894,-0.005474809363863196
2023-11-30,-0.008980158026854868,-0.0001453513808815828
2023-12-01,0.007908390977407448,0.003137803400353532
2023-12-04,0.0011312437700809752,-0.00658969523238027
2023-12-05,0.001193019333426748,0.0018507021897854654
2023-12-06,-0.0015069885579151732,-0.006940644991565816
2023-12-07,-0.006662091754875782,0.011602826360235888
2023-12-08,0.007970342261021779,0.008468020175799432
2023-12-11,0.005013634608273587,-0.00613188713892419
2023-12-12,0.007439629987535834,0.005256116258928754
2023-12-13,0.008312599608319149,0.01077075848283184
2023-12-14,0.015398474339111873,0.008442871984336622
2023-12-15,0.004557733731810232,0.0032314663029457957
2023-12-18,-6.508590146953042e-05,0.0073887897464369285
2023-12-19,-0.001836532339179131,0.006098278169058215
2023-12-20,-0.009168834617343913,-0.010388137120486427
2023-12-21,-0.0008830397574011162,0.00795205770772949
2023-12-22,-0.0032004848805312347,2.1713523482994972e-05
2023-12-26,0.002896661974302661,0.0026677656589268093
2023-12-27,0.000846548970244887,0.0008524261260811442
2023-12-28,-0.0010677729980179407,-0.0007763998986263787
2023-12-29,-0.0003679961197072812,-0.0030955241566709237
2024-01-02,-0.011286932435094515,-0.004858642371886472
2024-01-03,-0.010653769829094079,-0.0032206962799675534
2024-01-04,0.005487985397867545,-0.004202023581454707
2024-01-05,0.0013739795713398908,0.0038015558795254922
2024-01-08,0.022044511823713142,0.014249833332244896
2024-01-09,0.013324094474763987,-0.0013158440081273148
2024-01-10,0.010329014158966587,0.009768266255466554
2024-01-11,0.0014624663423012385,0.001202138689441153
2024-01-12,-0.002173981767105093,0.00010463786881610242
2024-01-16,0.008851395687802521,-0.004114965100835838
2024-01-17,0.0003883689315376526,-0.004071626980014999
2024-01-18,0.015293291676333559,0.007488867642639248
2024-01-19,0.010070660395479214,0.01206539406790432
2024-01-22,0.0008269054879274096,0.0009070109751133463
2024-01-23,0.006644736542835344,0.001441370087878387
2024-01-24,0.001266544771047734,0.007470271488297098
2024-01-25,-0.007856265434181026,0.007257168043794449
2024-01-26,-0.0023824762541454214,0.0016914172441492292
2024-01-29,0.003245111573709686,0.007367924176169799
2024-01-30,-0.00946393224470532,0.0013335426138392688
2024-01-31,-0.003477739516376921,-0.02007679506036759
2024-02-01,0.008754144564311478,0.008768557232975482
2024-02-02,0.0011108049018307697,0.03274466016973985
2024-02-05,0.017419617051031233,-0.002131455396011228
2024-02-06,-0.003159589746487973,0.0010172057670801888
2024-02-07,0.006296385841830787,0.01164001054496519
2024-02-08,-0.005196368187189243,0.001119925923033338
2024-02-09,0.015376652274002395,0.004414856336611557
2024-02-12,-0.009025427190896801,0.0009884539310453984
2024-02-13,0.00804307742303928,-0.014692618468449927
2024-02-14,0.004727476615707382,0.007120553502618661
2024-02-15,-0.017977615964731908,0.0073445922524454366
2024-02-16,-0.001901868230688164,-0.004675147623676453
2024-02-20,-0.010944956762754726,-0.006158988519797968
2024-02-21,-0.010856461812329271,0.003216719817708491
2024-02-22,0.04241270106530057,0.027418652772616126
2024-02-23,-0.0007532460161916998,-0.0013906918711844851
2024-02-26,-0.00012048211284304555,-0.005746288939024226
2024-02-27,0.004121348819696891,-0.0008477017976681878
2024-02-28,-0.008547820637834491,-0.003952802937399275
2024-02-29,0.0069086643558741445,0.006255021012102134
2024-03-01,0.007795093975373646,0.006267469020674876
2024-03-04,0.006398599696980395,-0.006500219076353499
2024-03-05,-0.005304167755203565,-0.007460558185468554
2024-03-06,0.009450029634430951,0.0024694608253351957
2024-03-07,0.009987867605718598,0.012287036548041965
2024-03-08,-0.011236828403870691,-0.005285215327817995
2024-03-11,-0.005051967840882243,-0.0016214013094620432
2024-03-12,0.017460798936518834,0.014599834793684707
2024-03-13,-0.011770302663155374,0.0030104073891764984
2024-03-14,-0.005948651271495797,0.002159050740846352
2024-03-15,0.0002881821804610052,-0.0060954233403420766
2024-03-18,0.005410639586801991,0.007563852427927713
2024-03-19,0.001324806250304511,0.008431761411966185
2024-03-20,0.004681599829702343,0.009326260020133786
2024-03-21,-0.018646216619057576,0.005346417497992723
2024-03-22,0.013617336566100036,0.001517659770160477
2024-03-25,-0.0019551174391061465,-0.0037517173899832557
2024-03-26,-0.006939896873540102,-0.004732455217343436
2024-03-27,-0.008260100791736169,0.006487447998727275
2024-03-28,-0.0060377178650007635,0.00022112665529424222
2024-04-01,-0.0017164877618404406,-0.000533922787141187
2024-04-02,-0.0033387302318332313,-0.00686646001689679
2024-04-03,-0.0035439384403311014,0.002791830860237312
2024-04-04,-0.0055287660877926526,-0.009632627230139199
2024-04-05,0.004709745636989726,0.012925351619084516
2024-04-08,-0.0032289496220900536,-0.00027938688149777474
2024-04-09,-0.009671167143152193,0.0008380473330989827
2024-04-10,-0.003946618388103007,-0.005460032012157103
2024-04-11,0.0036022902187616834,0.007939401076609722
2024-04-12,-0.004393171682889746,-0.01774881199377922
2024-04-15,-0.0038142388461343546,-0.008752092598709007
2024-04-16,0.004627699741087343,-8.459598312205811e-05
2024-04-17,-0.012766010579839476,-0.003266212024744697
2024-04-18,0.001300665190832162,0.0026581710607593567
2024-04-19,-0.022948465707203103,-0.010539919858000818
2024-04-22,0.006473665689136265,0.011362065370757587
2024-04-23,0.0071407417592987965,0.012770831786313738
2024-04-24,-0.014161979839237782,-0.003440302097275879
2024-04-25,0.012837593944833553,-0.008875679649694027
2024-04-26,-0.000836088186324524,0.018681795399691375
2024-04-29,0.006210584258691809,-0.001630586306147384
2024-04-30,0.002158385823292447,-0.016885724336573472
2024-05-01,-0.008331773502060519,-0.001156854637210834
2024-05-02,0.006375003723900541,0.013926641575726373
2024-05-03,0.013697873584505665,0.014529910600747634
2024-05-06,0.0061249604108887246,0.011359835566099616
2024-05-07,-0.008914536905039794,0.0004933115242361322
2024-05-08,0.001016010180313831,0.0019241712527019634
2024-05-09,-0.004036161401548194,0.009387139847757806
2024-05-10,0.005399365828515745,0.0005234092468212603
2024-05-13,-0.003118660324400696,-0.0022514868257483
2024-05-14,-0.0009818968013415585,0.005810863592421787
2024-05-15,0.009839823888106891,0.012340515549054668
2024-05-16,-0.0058982439557205,-0.0039086694139007505
2024-05-17,-0.010353979075067327,0.003845680141305143
2024-05-20,0.002385041619093642,-0.005835403575852142
2024-05-21,0.0007759019536305589,0.003790642031833926
2024-05-22,0.0018161306108651631,-0.007437025166557319
2024-05-23,0.028777114430544565,-0.002066106553216938
2024-05-24,0.00318560980090013,0.00758798183971172
2024-05-28,0.015031026774534717,0.008641624814139937
2024-05-29,0.0032918535203840804,-0.007593251628258506
2024-05-30,-0.0005582301830347469,-0.008207675675704925
2024-05-31,-0.005378367959366165,0.009543927152033652
2024-06-03,0.012137150713723344,0.0011966303675271701
2024-06-04,0.006307571377726112,0.0007434216467753774
2024-06-05,0.011083114541171057,0.011582292815846449
2024-06-06,-0.006068190416022218,0.0010019047518206499
2024-06-07,0.0025868364351470385,-0.0036898092967375764
2024-06-10,0.004285133759892978,0.005399317769490218
2024-06-11,0.0003015589126759144,0.004342227421214743
2024-06-12,0.01624784411919536,0.00662652153001451
2024-06-13,0.017226759018421328,0.0008142202886226672
2024-06-14,0.0034176266629855345,0.0006981223119569465
2024-06-17,0.001293316157897323,0.0036052123408988335
2024-06-18,0.012585180436097132,0.0015973237486250718
2024-06-20,-0.01627640295354535,0.0024980670716913123
2024-06-21,-0.008908003058561015,-0.004687004483648134
2024-06-24,-0.027022450793065256,0.0013203362362497844
2024-06-25,0.0005309692670480703,0.005833560556790944
2024-06-26,0.0033172949940007135,0.0046351235887815145
2024-06-27,-0.008158856003460252,0.002246714811231241
2024-06-28,0.005022884552373791,-0.001331189174963961
2024-07-01,-0.005113655181302801,0.005926700059687817
2024-07-02,-0.005563267844389652,0.0053104325496379405
2024-07-03,0.008387779788067484,0.002929798874793351
2024-07-05,-0.007473296083769176,0.005452980055027766
2024-07-08,0.013143136256186183,4.312535193135939e-05
2024-07-09,0.011658295804034881,0.001931012116113175
2024-07-10,0.0015700232765304967,0.01320838250136184
2024-07-11,-0.0017409874782424728,-0.012611642392135044
2024-07-12,0.001319414008928127,0.0012585492018423277
2024-07-15,0.0004745566170847315,0.007685147963780494
2024-07-16,0.0034286533357946736,0.007474603604728532
2024-07-17,-0.007316430412613262,-0.008544986426689613
2024-07-18,0.005527344635529868,-0.0076949832417186155
2024-07-19,-0.005476474815234805,-0.007011483775675546
2024-07-22,0.010036077393639348,0.006245331876334831
2024-07-23,-0.0015495663913355773,-0.0012472120714791535
2024-07-24,-0.0036240936018924197,-0.023727902323103383
2024-07-25,0.005584143140665437,-0.00366252429562397
2024-07-26,0.000813241537328091,0.011190533228094102
2024-07-29,-0.007591026924081284,-0.0021678882500678898
2024-07-30,-0.009447823554302098,0.001690780563664405
2024-07-31,0.03264514936161614,0.017542232769240673
2024-08-01,-0.016132389885155612,-0.016101516672175808
2024-08-02,-0.01572833188933065,-0.022527395134446838
2024-08-05,-0.001860950303828851,-0.03286833220373684
2024-08-06,0.015172696346062775,0.010251148718153765
2024-08-07,-0.013708683067243849,-0.005461778543588758
2024-08-08,0.015229643155238781,0.022132391144649915
2024-08-09,-0.003714509283531592,0.005825343613423008
2024-08-12,0.005494762145588,0.0028564949182588264
2024-08-13,0.01092046209048958,0.01591776853800479
2024-08-14,0.005382035766790194,0.0051237727759935
2024-08-15,0.003942067235954361,0.014650984889396312
2024-08-16,0.006165479079715791,0.0021103139079301594
2024-08-19,0.00943369284315329,0.008884649877810763
2024-08-20,-0.01155001929193436,-0.0050555844400208645
2024-08-21,0.002523256997513851,0.001961433612968707
2024-08-22,-0.001482976717551987,-0.00800686017676904
2024-08-23,0.013917961837860648,0.013641116690994817
2024-08-26,-0.004779338613042167,-0.0015478920863551866
2024-08-27,0.0021902484352310514,-0.0021549490813187744
2024-08-28,-0.0035328852649633147,-0.0069039219416951085
2024-08-29,-0.01777632602116988,-0.00016846471170373079
2024-08-30,0.003764033860731264,0.00798433168190052
2024-09-03,-0.023562539413379213,-0.02603190875275781
2024-09-04,-2.817563052862071e-05,-0.00549553348196008
2024-09-05,-0.000472641212304864,0.0002641051404364732
2024-09-06,-0.008602279461342038,-0.019827359347641498
2024-09-09,0.010916295245764818,0.012349858316410741
2024-09-10,-0.011463424586467846,-0.005675785950901235
2024-09-11,0.014304996678567439,0.013389020568916934
2024-09-12,0.0038601322798504367,0.010632866939610297
2024-09-13,0.0007170349876419735,0.004479327660000448
2024-09-16,0.0048588468152756525,0.0018398049181922078
2024-09-17,-0.005180416267549948,0.0032489831305605454
2024-09-18,-0.007222699448467151,-0.0002807954180839937
2024-09-19,0.006015411559914863,0.02093358890644703
2024-09-20,-0.0039648807277380405,-0.0015566916345873538
2024-09-23,0.002954909260085181,0.002538634123705049
2024-09-24,0.011728982142024308,0.004901482553469764
2024-09-25,0.0013936721753140535,-0.004170155921251982
2024-09-26,0.0032077114127052886,-0.0014188304118489814
2024-09-27,-0.0029106067935735502,0.003306262758195714
2024-09-30,-0.00867242921909539,0.006551137377166227
2024-10-01,0.0012339916308746202,-0.0051580048521135775
2024-10-02,0.006366865497402285,0.0035110837089822045
2024-10-03,0.006998290545033731,0.0016585048857236846
2024-10-04,0.007908294948960531,0.011185060139242317
2024-10-07,-0.003827545280107035,-0.008235485465589165
2024-10-08,0.011333367001718608,0.006419547959747335
2024-10-09,0.005886948896121902,0.006099472463877644
2024-10-10,-0.005172369695631118,0.001167841273564017
2024-10-11,0.015061315820894039,0.008971673432800448
2024-10-14,0.000667273929619544,0.007327561827431735
2024-10-15,0.015036432893797552,-0.014505548571950485
2024-10-16,0.0026486565865784795,0.004798579423147098
2024-10-17,-0.0030433030236523273,0.00012808160602740629
2024-10-18,0.0022722638499967918,0.0029924510084902802
2024-10-21,-0.008051854839240813,0.0003759934401021496
2024-10-22,0.00013995728250720818,0.0030463357985140993
2024-10-23,0.00029691206503662526,-0.012916393335791976
2024-10-24,0.006748804705614203,0.00313455240013788
2024-10-25,-0.009028199891272293,0.001429419126050167
2024-10-28,0.010624436978075719,0.004857744965191295
2024-10-29,0.004212578867648309,0.0011355643229220373
2024-10-30,0.00379954959790052,0.00016708297171552644
2024-10-31,-0.007418191372868116,-0.019232579567035835
2024-11-01,-0.0013196230088973193,0.008469848076179592
2024-11-04,-0.01676665623403409,-0.0032860815429675374
2024-11-05,0.009687965347789956,0.01254356569974834
2024-11-06,0.050295010598602696,0.037551021728546775
2024-11-07,-0.015404229589448842,0.008415811919193744
2024-11-08,0.003506729369642969,0.0005120847028412164
2024-11-11,0.009992287067255329,5.3513717888383404e-05
2024-11-12,-0.0015826323721904734,-6.006733285218724e-05
2024-11-13,-0.00549111773486094,0.0034281641172170065
2024-11-14,-0.006641520639756399,-0.002733875365406979
2024-11-15,0.008828725003716759,-0.01330567886549286
2024-11-18,-0.006236027094697449,0.0016567545398010937
2024-11-19,0.0005051576653186951,0.0022409300037778412
2024-11-20,-0.008410576913514545,0.0014997294905244503
2024-11-21,0.006414084163366085,0.00018816411323534696
2024-11-22,0.005826443286183591,-0.00037738609468374967
2024-11-25,0.008669346217061058,0.004322277488704923
2024-11-26,0.0014890364731142969,0.00806169525619054
2024-11-27,0.0010940368683745316,-0.0037088264421148154
2024-11-29,0.0008667483705940005,0.005374843631541809
2024-12-02,-0.005266640060199446,0.005297898199934296
2024-12-03,-0.0004691875514455379,0.0053270761956197565
2024-12-04,0.009911209853688291,0.002843920274678715
2024-12-05,-0.0013498164123572631,-0.002879172339615488
2024-12-06,0.012174020795928775,-0.0011744811143369709
2024-12-09,-0.007394083291545062,-0.0015204588390400435
2024-12-10,-0.004162433612402705,0.0002352170325941131
2024-12-11,0.006829541767269159,0.0070056807046368725
2024-12-12,0.00017011544252870658,-0.008603132953014347
2024-12-13,-0.0006877670209428088,-0.006417546427772859
2024-12-16,0.012660997312611971,-0.003018078289089778
2024-12-17,-0.003087967490470356,-0.007235163799945525
2024-12-18,-0.008525206315932676,-0.02606191048728281
2024-12-19,0.011731658193759514,-0.001982520819762995
2024-12-20,0.006580285885988912,0.012759070873277647
2024-12-23,0.0016725894819933362,0.00898245862830796
2024-12-24,0.007614777856140897,0.009727672495560927
2024-12-26,-0.0002675843052218907,-0.0008516686389793601
2024-12-27,-0.0042089655068535126,-0.009259791563204556
2024-12-30,0.0002460952960155749,-0.007883621802422172
2024-12-31,-0.007369340182112688,-0.0035077939538186074
2025-01-02,-0.0012950485843707948,0.0030389527756807533
2025-01-03,0.0024362666037534564,0.012301929135926398
2025-01-06,0.0014618696489246408,0.011097376324875766
2025-01-07,-0.01304918267369484,-0.00999335848514138
2025-01-08,0.0038258429942120697,0.0002480620584417263
2025-01-10,0.00029501510752072413,-0.009676439507638876
2025-01-13,-0.0034960707247015665,0.003917609480244555
2025-01-14,0.0021221521286514666,0.00030706210310684395
2025-01-15,0.0027904742770859525,0.02609198081365638
2025-01-16,0.003481238712334328,-0.010605167139361068
2025-01-17,-0.002207184955571928,0.012692704882424272
2025-01-21,0.0032979507892332283,0.006708487873692594
2025-01-22,0.00103685848148663,0.004985907218792672
2025-01-23,0.0029254742974884895,0.006448743184449425
2025-01-24,-0.009955747861298714,-0.0027966764849675827
2025-01-27,-0.026283680752283378,-0.009318120926980525
2025-01-28,0.011312801687139412,0.014718175967631373
2025-01-29,-0.012489018927033774,-0.005774668752505245
2025-01-30,-0.0018497545069281196,0.0016474425980822032
2025-01-31,-0.017865040229627094,-0.008789545754918268
2025-02-03,-0.005361737826136526,-0.006937114903508651
2025-02-04,-0.005349860822870589,0.013163083373287652
2025-02-05,0.03875128559929525,-0.0019361313271604081
2025-02-06,0.0047472577934619675,0.005756346145431394
2025-02-07,0.016455815534947044,-0.009982493449091079
2025-02-10,0.00536729734867003,0.008838229184334967
2025-02-11,0.0019393074405999466,0.003585325632026589
2025-02-12,-0.002240520500426474,-0.007848028284400085
2025-02-13,0.006142215863902012,0.009689405813996485
2025-02-14,0.007858633535389264,0.003225560356321979
2025-02-18,0.0014010486072900674,-0.0036626113535585445
2025-02-19,-0.007208011856130431,0.000355922570261689
2025-02-20,0.006175426135155371,-0.007866653173320174
2025-02-21,-0.0023477041946279864,-0.023841987092496453
2025-02-24,-0.004548707278851427,-0.007854297516241596
2025-02-25,0.005337856581784234,-0.007396053096077669
2025-02-26,0.009406749641057116,0.0007246234224207356
2025-02-27,-0.008664294660623878,-0.014799538978048013
2025-02-28,0.0070992894810465446,0.018006812248210675
2025-03-03,-0.01273876202219179,-0.02839880518687063
2025-03-04,-0.005273713782808387,-0.007523074663702824
2025-03-05,-0.002782997525274389,0.009685637365050145
2025-03-06,-0.0071741113889098596,-0.014051451832385995
2025-03-07,0.0011804690164705367,0.002221933793944725
2025-03-10,0.003030144999827067,-0.02766038494979972
2025-03-11,-4.7268647678566644e-05,-0.00533624310449148
2025-03-12,0.0061361960352645795,0.006770522886777486
2025-03-13,0.001975986069377711,-0.01799531925115
2025-03-14,0.0066674343900154365,0.025524809618066562
