Date,AAPL,AMZN,CVX,GOOGL,GS,HD,JPM,META,MSFT,NVDA,UNH,XOM
2023-04-06,162.30860900878906,102.05999755859375,147.6600799560547,107.53125,299.56719970703125,267.5636901855469,119.04875183105469,214.41737365722656,284.8540954589844,27.01308250427246,483.4315490722656,103.87937927246094
2023-04-10,159.71617126464844,102.16999816894531,148.22378540039062,105.56749725341797,301.9459228515625,269.93701171875,119.44100952148438,213.077880859375,282.69525146484375,27.55460548400879,485.66571044921875,103.41888427734375
2023-04-11,158.5037384033203,99.91999816894531,149.0428924560547,104.48641967773438,304.1852722167969,272.347412109375,120.0293960571289,212.18487548828125,276.2869567871094,27.14497184753418,491.1240234375,104.15023803710938
2023-04-12,157.813720703125,97.83000183105469,149.57135009765625,103.78224182128906,306.8520202636719,269.26025390625,120.01071166992188,212.33370971679688,276.931640625,26.471569061279297,491.3314514160156,104.04190826416016
2023-04-13,163.19578552246094,102.4000015258789,151.57069396972656,106.54936981201172,308.608154296875,270.84552001953125,120.46834564208984,218.63429260253906,283.1347961425781,26.439592361450195,496.082763671875,104.52947998046875
2023-04-14,162.85073852539062,102.51000213623047,151.87892150878906,107.97756958007812,313.0589294433594,270.8826599121094,129.5648651123047,219.76541137695312,279.52044677734375,26.734331130981445,482.4700012207031,104.78228759765625
2023-04-17,162.8704833984375,102.73999786376953,150.54019165039062,105.10133361816406,315.6234436035156,273.8586120605469,130.5922088623047,217.1558837890625,282.1188659667969,26.978116989135742,476.39892578125,103.56336212158203
2023-04-18,164.0927734375,102.30000305175781,150.18788146972656,103.64338684082031,310.2621154785156,277.1496887207031,132.0584716796875,216.19342041015625,281.69879150390625,27.64253044128418,475.57879638671875,105.58588409423828
2023-04-19,165.23622131347656,104.30000305175781,150.32879638671875,103.32601165771484,313.03106689453125,275.2584228515625,131.89035034179688,214.02047729492188,281.7769775390625,27.906295776367188,458.34600830078125,105.25180053710938
2023-04-20,164.27023315429688,103.80999755859375,149.59779357910156,104.42691040039062,314.72216796875,276.7973937988281,131.5074462890625,211.4109649658203,279.4910888671875,27.080028533935547,459.5337829589844,104.41209411621094
2023-04-21,162.6634979248047,106.95999908447266,148.95481872558594,104.54592895507812,317.46319580078125,278.1601867675781,131.25526428222656,211.2323760986328,279.149169921875,27.095014572143555,456.10235595703125,104.74617004394531
2023-04-24,162.96905517578125,106.20999908447266,151.0334014892578,105.10133361816406,319.6003723144531,279.6435546875,131.4327392578125,211.1331329345703,275.25152587890625,27.01807975769043,460.9290466308594,106.72354125976562
2023-04-25,161.4313201904297,102.56999969482422,148.84031677246094,102.99872589111328,315.4376525878906,274.7206726074219,128.57492065429688,205.93392944335938,269.0483703613281,26.217790603637695,463.73834228515625,105.2066421508789
2023-04-26,161.4214630126953,104.9800033569336,146.18922424316406,102.85987091064453,312.7243957519531,267.0630798339844,126.29611206054688,207.76951599121094,288.53692626953125,26.932157516479492,455.2822265625,104.24054718017578
2023-04-27,166.00506591796875,109.81999969482422,147.04354858398438,106.70806884765625,317.407470703125,272.4957275390625,127.995849609375,236.7024688720703,297.7779846191406,27.201919555664062,462.3713684082031,105.48655700683594
2023-04-28,167.25692749023438,105.44999694824219,148.4792022705078,106.46009826660156,319.1171569824219,278.6237487792969,129.10723876953125,238.44876098632812,300.15179443359375,27.724454879760742,463.8985595703125,106.84994506835938
2023-05-01,167.16819763183594,102.05000305175781,147.29898071289062,106.32125091552734,316.45037841796875,275.9908447265625,131.87167358398438,241.28648376464844,298.4912109375,28.884431838989258,467.3017578125,103.5362777709961
2023-05-02,166.13319396972656,103.62999725341797,140.9574737548828,104.45668029785156,309.7603454589844,272.8202819824219,129.74232482910156,237.377197265625,298.34466552734375,28.18504524230957,465.1241149902344,99.40998840332031
2023-05-03,165.0587615966797,103.6500015258789,138.13021850585938,104.54592895507812,305.3746032714844,271.7076721191406,126.99652862548828,235.1844024658203,297.35797119140625,27.77741241455078,461.4003601074219,97.45068359375
2023-05-04,163.42247009277344,104.0,137.5929412841797,103.83183288574219,298.50799560546875,264.9122314453125,125.25943756103516,231.70172119140625,298.34466552734375,27.53762435913086,459.3641662597656,95.74419403076172
2023-05-05,171.09136962890625,105.66000366210938,141.1072235107422,104.7046127319336,303.86004638671875,268.5000305175781,127.70634460449219,230.9674835205078,303.46337890625,28.654632568359375,465.9631042480469,98.12786102294922
2023-05-08,171.0223846435547,105.83000183105469,140.5523223876953,106.8865737915039,303.3861389160156,266.9332580566406,128.01455688476562,231.4536590576172,301.5096435546875,29.12521743774414,464.39825439453125,98.51610565185547
2023-05-09,169.3170928955078,106.62000274658203,140.14715576171875,106.47003936767578,301.7693786621094,269.3900146484375,127.39813995361328,231.55288696289062,299.8977966308594,28.545726776123047,462.2865905761719,98.54320526123047
2023-05-10,171.08151245117188,110.19000244140625,138.35922241210938,110.83395385742188,299.7065734863281,267.9530029296875,127.4635238647461,231.26512145996094,305.0849609375,28.859453201293945,461.9942626953125,97.27912902832031
