,strategy_returns,position,turnover
2026-01-22,-0.004953315480385138,0.4957348389274382,0.05861605166806766
2026-01-23,0.0006178324056068631,0.5365736848001601,0.04083884587272191
2026-01-24,-0.000897875849652886,0.5669306823173756,0.030356997517215545
2026-01-25,-0.027036507747689825,0.5861169229839224,0.019186240666546728
2026-01-26,0.020495813928624665,0.5335883520471534,0.05252857093676899
2026-01-27,0.01689643169478176,0.5250610958661945,0.008527256180958842
2026-01-28,-0.002753333615667414,0.5308005442840763,0.005739448417881765
2026-01-29,-0.036305216779475104,0.5606497805778635,0.029849236293787218
2026-01-30,-0.020436087727782208,0.48501676431357205,0.07563301626429147
2026-01-31,-0.049168943960762046,0.49138770504615203,0.006370940732579988
2026-02-01,-0.02791120649145419,0.3695404214452841,0.12184728360086794
2026-02-02,0.011970164135577582,0.3615697237383244,0.007970697706959684
2026-02-03,-0.021608066632247017,0.4216437427586606,0.06007401902033621
2026-02-04,-0.01666098455517655,0.4328622633167913,0.011218520558130662
2026-02-05,-0.07536325267387753,0.46307192006112197,0.030209656744330682
2026-02-06,0.030003292692110606,0.24258990511080153,0.22048201495032044
2026-02-07,0.0028480802410314034,0.21953787118023158,0.023052033930569954
2026-02-08,-0.00028743365791262393,0.27331968292492187,0.053781811744690294
2026-02-09,0.002287275291209885,0.3321836569880735,0.058863974063151636
2026-02-10,-0.016455912666071517,0.40176282797813195,0.06957917099005845
2026-02-11,-0.016974674480852523,0.4254708582305867,0.02370803025245477
2026-02-12,0.0014311536348360352,0.4467603819357622,0.02128952370517545
2026-02-13,0.026077957906510515,0.5140436287096768,0.06728324677391462
2026-02-14,0.008293685445160768,0.4603694340000517,0.05367419470962509
2026-02-15,-0.02997070856720015,0.505246502184467,0.04487706818441528
2026-02-16,0.006898466007298781,0.4334060682264599,0.0718404339580071
2026-02-17,-0.0014504544766940327,0.4869381817208634,0.05353211349440351
2026-02-18,-0.0104359877578711,0.5361891797502724,0.049250998029408966
2026-02-19,-0.001668563898934799,0.5569103490739177,0.020721169323645316
2026-02-20,0.006241162058927151,0.5902198250975125,0.0333094760235948
2026-02-21,0.0014340894090990935,0.6063815899673809,0.016161764869868422
2026-02-22,-0.005068111983739765,0.6232706603572226,0.016889070389841665
2026-02-23,-0.033753783902240354,0.6288252047241799,0.005554544366957348
2026-02-24,-0.00080830299622916,0.49005946271807715,0.13876574200610275
2026-02-25,0.05577576337741546,0.5403992289295325,0.05033976621145536
2026-02-26,-0.004766480154899399,0.33433574451413894,0.20606348441539357
2026-02-27,-0.01954987310859039,0.40137778723398393,0.06704204271984499
2026-02-28,0.007235999870072793,0.4116423294367104,0.01026454220272649
2026-03-01,-0.006231188358515187,0.46416960294731485,0.05252727351060443
2026-03-02,0.022625151665239665,0.5096496282511731,0.04548002530385825
2026-03-03,-0.010631457774728008,0.47755155867827354,0.03209806957289957
2026-03-04,0.03545296242631089,0.5069954616953768,0.029443903017103257
2026-03-05,-0.01094946479653509,0.4151074061808261,0.0918880555145507
2026-03-06,-0.02084492411378405,0.4537124051075497,0.03860499892672359
2026-03-07,-0.002114028095071382,0.447660941942577,0.006051463164972681
2026-03-08,-0.008369775673753332,0.4947840873555433,0.047123145412966305
2026-03-09,0.014973506769797185,0.5231934777833918,0.028409390427848458
2026-03-10,0.01150117981839673,0.5245789333554555,0.0013854555720637096
2026-03-11,0.003788338814807681,0.537717876060674,0.013138942705218537
2026-03-12,0.005891102511457593,0.5661593977150845,0.028441521654410495
2026-03-13,0.0054145623973816115,0.5822291726706967,0.016069774955612237
2026-03-14,0.001272232719836569,0.5952291888571924,0.013000016186495711
2026-03-15,0.022911325600957162,0.6094384686560216,0.014209279798829133
2026-03-16,0.04185001431918257,0.5461087118449273,0.06332975681109432
2026-03-17,-0.005862443645063303,0.4031243531627703,0.14298435868215698
2026-03-18,-0.023320064571325252,0.459725723968202,0.056601370805431706
2026-03-19,-0.013491154034691824,0.44139011351543533,0.01833561045276666
2026-03-20,0.0019520220384091863,0.4668267176517135,0.025436604136278185
2026-03-21,-0.01703791416777922,0.5139083140613733,0.047081596409659754
2026-03-22,-0.005835248305348585,0.509240185158895,0.004668128902478252
2026-03-23,0.02549033952992667,0.5414219447389382,0.03218175958004321
2026-03-24,0.0007552520331872609,0.4889362699179908,0.05248567482094746
2026-03-25,0.0029860657752416937,0.5315891058765422,0.042652835958551405
2026-03-26,-0.028906157671269587,0.5627157523473013,0.031126646470759134
2026-03-27,-0.016539818112633685,0.48818331438775736,0.07453243795954395
2026-03-28,0.0003472997053928852,0.492886764727022,0.004703450339264614
2026-03-29,-0.002756135607739131,0.5327139975281053,0.039827232801083357
2026-03-30,0.011474226097195029,0.5626248281568498,0.029910830628744445
2026-03-31,0.022221672928802692,0.5649083942020485,0.0022835660451987483
2026-04-01,0.008319493935105476,0.5214268421548081,0.04348155204724047
2026-04-02,-0.02127077360778342,0.5442801146364364,0.022853272481628384
2026-04-03,-0.0008962523971378386,0.5122233041067499,0.032056810529686564
2026-04-04,0.0031414826294959525,0.5465456627865892,0.03432235867983935
2026-04-05,0.011900723122044765,0.5702362259422559,0.023690563155666644
2026-04-06,-0.00033445635529661386,0.5686183108904534,0.001617915051802421
2026-04-07,0.03628649095276872,0.5888635132623038,0.020245202371850346
2026-04-08,-0.0077289162210661426,0.46966195360964236,0.11920155965266144
